,»óÇ°±º,»óÇ°±º2,»ý¼ºÀÏÀÚ,´ëÇ¥»óÇ°ÄÚµå,»óÇ°¸í,»óÇ°ÄÚµå,ÀÌÀü»óÇ°ÄÚµå,º¯°æ»óÇ°ÄÚµå,½Ç¸°´õ NO,À¯»ç ½Ç¸°´õ¹øÈ£,ÃÖÁ¾»ý»êÁö,ÃÖÁ¾»ý»êÁö¸í,Lab No,B/P Type,B/P¹«°Ô,¿øÁÖ,ÆÞ,C/L,Gloss,Surface,Anti-Tape,1Â÷»ý»êÁö,1Â÷»ý»êÁö¸í,ºñ°í,Spec-Out,Spec-OutÀÏÀÚ,±¸ºÐ
3512,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20221102,,Catania Oak,14-10332-132,,,10332,10033,IMP0004,SH,L212534/11,,,,,,,,,, ,,,,·±´×
3513,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20221101,,Canyon Kalkeiche astlos,10153-L214735/10,,,10153,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3514,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20221017,,Paris,14-57142-101,,,57142,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3515,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20221017,,Aurora,14-57171-100,,,57171,,IMP0004,SH,,,70,,,,,,,, ,,,,»ùÇÃ
3516,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20221017,,Polo,14-57341-106,,,57341,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3517,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20221017,,Polo,14-57341-116,,,57341,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3518,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20221014,,Vesuv II CN,14-54379-102,,,54379,,IMP0004,SH,L212535/10,,,,,,,,,, ,,,,·±´×
3519,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20221005,,Paris,14-57142-123,,,57142,,IMP0004,SH,,,,,,,,,,, ,14-57142-004 µ¶ÀÏ µ¿ÀÏÄÃ·¯,,,»ùÇÃ
3520,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220915,,Canyon Kalk Eiche Astlos CN,14-10355-100,14-10153-117,,10355,10153,IMP0004,SH,,,70,,,,,,,, ,µ¶ÀÏ->Áß±¹ »ý»êÁö º¯°æ,,,·±´×
3521,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220915,,Canyon Kalk Eiche Astlos CN,14-10355-101,14-10153-112,,10355,10153,IMP0004,SH,,,70,,,,,,,, ,µ¶ÀÏ->Áß±¹ »ý»êÁö º¯°æ,,,·±´×
3522,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220720,,Coburg Eiche II CN,14-10382-106,,,10382,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3523,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220627,,Canyon Frontier Oak CN,14-10357-102,,,10357,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3524,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220627,,Guyana Elm,14-12117-100,,,12117,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3525,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220627,,Karlstad Eiche Classic CN,14-18302-003,,,18302,,IMP0004,SH,,,,,,,,,,, ,,,,·±´×
3526,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220627,,Demavend Walnut,14-20211-101,,,20211,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3527,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220613,,Canyon Classic Walnut,14-20033-001,,,20033,,IMP0001,SE,#784755,,,,,,,,,, ,,,,·±´×
3528,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220510,,Canyon Metal Spot,14-54114-002,,,54114,,IMP0001,SE,153304/11,,,,,,,,,, ,,,,»ùÇÃ
3529,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220428,,Amberwood,14-01046-001,,,01046,,IMP0001,SE,199198/14,,,,,,,,,, ,,,,»ùÇÃ
3530,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220428,,Catania Oak,14-10033-005,,,10033,,IMP0001,SE,182306/15,,,,,,,,,, ,,,,»ùÇÃ
3531,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220415,,Kalamos,14-57348-002,,,57348,57148,IMP0015,QZ,,,,,,,,,,, ,,,,·±´×
3532,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220415,,Kalamos,14-57348-003,,,57348,57148,IMP0015,QZ,,,,,,,,,,, ,,,,·±´×
3533,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220413,,California Elm,14-12095-002,,,12095,,IMP0001,SE,209595/11,,,,,,,,,, ,,,,»ùÇÃ
3534,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220413,,California Elm,14-12095-003,,,12095,,IMP0001,SE,209598/11,,,,,,,,,, ,,,,»ùÇÃ
3535,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220413,,California Elm,14-12095-004,,,12095,,IMP0001,SE,209599,,,,,,,,,, ,,,,»ùÇÃ
3536,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220413,,California Elm,14-12095-005,,,12095,,IMP0001,SE,210205,,,,,,,,,, ,,,,»ùÇÃ
3537,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220413,,Delusion,14-57165-001,,,57165,,IMP0001,SE,210121,,,,,,,,,, ,,,,»ùÇÃ
3538,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220413,,Delusion,14-57165-002,,,57165,,IMP0001,SE,209374/11,,,,,,,,,, ,,,,»ùÇÃ
3539,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220413,,Delusion,14-57165-003,,,57165,,IMP0001,SE,209375/11,,,,,,,,,, ,,,,»ùÇÃ
3540,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220413,,Delusion,14-57165-004,,,57165,,IMP0001,SE,210123,,,,,,,,,, ,,,,»ùÇÃ
3541,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220413,,Delusion,14-57165-005,,,57165,,IMP0001,SE,209377/11,,,,,,,,,, ,,,,»ùÇÃ
3542,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220413,,Delusion,14-57165-006,,,57165,,IMP0001,SE,209379/11,,,,,,,,,, ,,,,»ùÇÃ
3543,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220412,,California Elm,14-12095-001,,,12095,,IMP0001,SE,209597/11,,,,,,,,,, ,,,,»ùÇÃ
3544,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220321,,Kunlun Elm,11368-L209189,,,11368,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3545,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220321,,Kunlun Elm,11368-L210159,,,11368,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3546,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220321,,Kunlun Elm,11368-L210161,,,11368,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3547,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220315,,Kunlun Elm,11368-L210160,,,11368,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3548,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220315,,Imperia Pear CN,14-22357-100,,,22357,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3549,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220315,,Arno walnut,20295-L209368,,,20295,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3550,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220315,,Arno walnut,20295-L210233,,,20295,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3551,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220314,,Noce Tortora,14-20272-001,,,20272,,IMP0001,SE,199255/11,,,,,,,,,, ,,,,»ùÇÃ
3552,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Brenta CN,14-54335-001,,,54335,54135,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3553,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Brenta CN,14-54335-002,,,54335,54135,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3554,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Brenta CN,14-54335-003,,,54335,54135,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3555,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Brenta CN,14-54335-100,,,54335,54135,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3556,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Brenta CN,14-54335-101,,,54335,54135,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3557,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Brenta CN,14-54335-102,,,54335,54135,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3558,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Brenta CN,14-54335-103,,,54335,54135,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3559,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Brenta CN,14-54335-104,,,54335,54135,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3560,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Brenta CN,14-54335-105,,,54335,54135,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3561,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Brenta CN,14-54335-106,,,54335,54135,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3562,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Filamentary,14-57138-100,,,57138,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3563,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Filamentary,14-57138-102,,,57138,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3564,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Filamentary,14-57138-103,,,57138,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3565,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Filamentary,14-57138-104,,,57138,,IMP0004,SH,,,,,,,,,,, ,,,,·±´×
3566,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Lana,14-57140-001,,,57140,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3567,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Lana,14-57140-002,,,57140,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3568,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Lana,14-57140-003,,,57140,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3569,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Lana,14-57140-004,,,57140,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3570,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Lana,14-57140-005,,,57140,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3571,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Brazzaville,14-57149-100,,,57149,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3572,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Brazzaville,14-57149-101,,,57149,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3573,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Brazzaville,14-57149-102,,,57149,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3574,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220310,,Brazzaville,14-57149-103,,,57149,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3575,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220303,,Life Oak II,14-10946-116,,,10946,,IMP0004,SH,L208924,,,,,,,,,, ,,,,·±´×
3576,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220218,,Life Oak II,14-10946-117,,,10946,,IMP0004,SH,208925,,70,,,,,,,, ,,,,·±´×
3577,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220207,,Life Oak II,10946-L208924,,,10946,,IMP0004,SH,L208924/10,,,,,,,,,, ,,,,·±´×
3578,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220207,,Life Oak II,10946-L208925,,,10946,,IMP0004,SH,208925/10,,,,,,,,,, ,,,,·±´×
3579,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220204,,Greystone,14-54130-002,,,54130,,IMP0004,SH,155687/12,217,70,1300,X,NO,,,,, ,#669769  002ÄÃ·¯´Â Áß±¹¿¡¼­¸¸,,,»ùÇÃ
3580,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20220106,,Plateau Merbau,14-23051-001,,,23051,23051,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3581,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211227,,Unique Colors,14-60000-546,,,60000,,IMP0004,SH,208793,,,,,,,,,, ,,,,·±´×
3582,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211220,,Granada Eiche CN,10354-L208487,,,10354,,IMP0004,SH,208487/10,,,,,,,,,, ,,,,»ùÇÃ
3583,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211220,,Granada Eiche CN,10354-L208488,,,10354,,IMP0004,SH,208488/10,,,,,,,,,, ,,,,»ùÇÃ
3584,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211220,,Mizar CN,11363-L208743,,,11363,11063,IMP0004,SH,208743/10,,,,,,,,,, ,,,,»ùÇÃ
3585,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211220,,Mizar CN,11363-L208744,,,11363,11063,IMP0004,SH,208744/10,,,,,,,,,, ,,,,»ùÇÃ
3586,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211220,,Mizar CN,11363-L208745,,,11363,11063,IMP0004,SH,208745/10,,,,,,,,,, ,,,,»ùÇÃ
3587,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211220,,Mizar CN,11363-L208746,,,11363,11063,IMP0004,SH,208746/10,,,,,,,,,, ,,,,»ùÇÃ
3588,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211220,,Mizar CN,11363-L208747,,,11363,11063,IMP0004,SH,208747/10,,,,,,,,,, ,,,,»ùÇÃ
3589,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211220,,Mizar CN,11363-L208748,,,11363,11063,IMP0004,SH,208748/10,,,,,,,,,, ,,,,»ùÇÃ
3590,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211220,,Mizar CN,11363-L208749,,,11363,11063,IMP0004,SH,208749/10,,,,,,,,,, ,,,,»ùÇÃ
3591,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211220,,Gran Sasso Kastanie CN,12325-L208485,,,12325,12025,IMP0004,SH,208485/10,,,,,,,,,, ,,,,»ùÇÃ
3592,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211220,,Gran Sasso Kastanie CN,12325-L208486,,,12325,12025,IMP0004,SH,208486/10,,,,,,,,,, ,,,,»ùÇÃ
3593,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211220,,Canyon Castle Oak CN,14-10316-100,,,10316,10016,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3594,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211220,,Greystone,14-54130-001,,,54130,,IMP0004,SH,155684/12,217,70,1300,X,NO,,,,, ,,,,·±´×
3595,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211220,,Paladina CN,14-54331-101,,,54331,54131,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3596,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211220,,Paladina CN,14-54331-102,,,54331,54131,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3597,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211220,,Paladina CN,14-54331-103,,,54331,54131,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3598,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211220,,Uptown CN,14-54338-003,,,54338,54138,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3599,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211220,,Grey Caspio CN,14-54366-004,,,54366,54167,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3600,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211130,,Tribeca Elm CN,14-12357-125,,,12357,12057,IMP0004,SH,201888/10,,,,,,,,,, ,,,,·±´×
3601,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211117,,Tribeca Elm CN,12357-L201888/10,,,12357,12057,IMP0004,SH,201888/10,,,,,,,,,, ,,,,·±´×
3602,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211103,,Canterbury Oak,10345-L208176,,,10345,10144,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3603,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211103,,Coburg Eiche II CN,14-10382-109,,,10382,10083,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3604,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211103,,Ossa Wanlut,14-20284-100,,,20284,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3605,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211103,,Imperia Pear CN,22357-L208204,,,22357,22057,IMP0004,SH,L208204/10,,,,,,,,,, ,,,,»ùÇÃ
3606,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211103,,Imperia Pear CN,22357-L208281,,,22357,22057,IMP0004,SH,L208281/10,,,,,,,,,, ,,,,»ùÇÃ
3607,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211103,,Papua Palisander CN,24304-L208206,,,24304,24104,IMP0004,SH,L208206/10,,,,,,,,,, ,,,,»ùÇÃ
3608,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211103,,Papua Palisander CN,24304-L208207,,,24304,24104,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3609,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211103,,Papua Palisander CN,24304-L208208,,,24304,24104,IMP0004,SH,L208208/10,,,,,,,,,, ,,,,»ùÇÃ
3610,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211022,,Fancy Steel,30062-L203735,,,20062,,IMP0001,SE,203735/12,,,,,,,,,, ,,,,·±´×
3611,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211019,,Maryland Walnut CN,14-20378-117,,,20378,,IMP0004,SH,,,,,,,,,,, ,»óÇØ ¶óÀÎÁ¶»ö°Ç,,,·±´×
3612,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211019,,Valongo,14-54031-109,,,54031,54031,IMP0004,SH,206558/10,,,,,,,,,, ,,,,·±´×
3613,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211019,,Valongo,14-54031-110,,,54031,54031,IMP0004,SH,206591/11,,,,,,,,,, ,14-54031-009 ÆÞÁ¦°Å,,,»ùÇÃ
3614,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211019,,Valongo,14-54031-111,,,54031,54031,IMP0004,SH,206556/10,,,,,,,,,, ,14-54031-006 ÆÞ»«°Å,,,·±´×
3615,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20211019,,Valongo,14-54031-112,,,54031,54031,IMP0004,SH,206557/10,,,,,,,,,, ,14-54031-007 ÆÞ–A°Å,,,·±´×
3616,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210929,,Maryland Walnut CN,20378-L207375,,,20378,,IMP0015,QZ,,,,,,,,,,, ,,,,·±´×
3617,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210825,,Guyana Elm,12105-L206422,,,12105,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3618,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210825,,Olmo Laevis,12345-L206424,,,12345,,IMP0004,SH,,,,,,,,,,, ,,,,·±´×
3619,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210825,,Olmo Laevis,12345-L206425,,,12345,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3620,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210825,,Guyana Elm,14-12105-102,,,12105,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3621,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210825,,Sligo Walnut,14-20269-101,,,20269,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3622,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210825,,Sligo Walnut,20269-L206892,,,20269,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3623,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210825,,Sligo Walnut,20269-L206893,,,20269,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3624,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210825,,Nevada Walnut excl.,20332-L206894,,,20332,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3625,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210825,,Nevada Walnut excl.,20332-L206896,,,20332,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3626,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210825,,Nevada Walnut excl.,20332-L206930,,,20332,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3627,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210825,,Nevada Walnut excl.,20332-L206975,,,20332,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3628,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210825,,Kelantan Teak,24101-L206599,,,24101,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3629,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210825,,Kelantan Teak,24101-L206600,,,24101,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3630,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210825,,Kelantan Teak,24101-L206601,,,24101,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3631,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210823,,Canyon Mountain Walnut,14-20112-102,,,20112,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3632,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210823,,Canyon Mountain Walnut,14-20112-103,,,20112,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3633,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210823,,Canyon Mountain Walnut,14-20112-112,,,20112,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3634,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210823,,Canyon Mountain Walnut,14-20112-117,,,20112,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3635,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210823,,Canyon Mountain Walnut,14-20112-125,,,20112,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3636,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210823,,Canyon Mountain Walnut,14-20112-128,,,20112,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3637,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210823,,Canyon Mountain Walnut,14-20112-129,,,20112,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3638,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210818,,Humberside Pine excl.,01091-L206205,,,01091,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3639,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210818,,Tokaj Linde,05015-L206207,,,05015,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3640,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210818,,Tokaj Linde,05015-L206294,,,05015,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3641,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210818,,Tropea Eiche CN,10331-L205169,,,10331,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3642,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210818,,Surrey Oak excl. CN,10365-L206134,,,10365,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3643,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210818,,Surrey Oak excl. CN,10365-L206135,,,10365,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3644,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210818,,Humberside pine excl.,14-01091-100,,,01091,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3645,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210818,,East Oak excl.,14-10143-103,,,10143,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3646,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210818,,Tropea Eiche CN,14-10331-103,,,10331,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3647,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210818,,Catania Oak CN,14-10332-101,,,10332,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3648,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210818,,Surrey Oak excl. CN,14-10365-103,,,10365,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3649,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210818,,Cadbury Oak,14-10380-100,,,10380,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3650,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210818,,Tribeca Elm CN,14-12357-102,,,12357,12057,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3651,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210818,,Maryland Walnut CN,14-20378-003,,,20378,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3652,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210818,,Lome Cherry,14-21109-100,,,21109,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3653,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210818,,Asa Ebony excl.,14-23074-101,,,23074,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
3654,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20210818,,Adelaide Eucalyptus,14-25015-100,,,25015,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
